Date	Site	Coordinates	Sheet	First Turbidities	First Turbidities Units	Second Turbidities	Second Turbidities Units	Air Temps (C)	Water Temps (C)	pHs	DOs (ppm)	Right Flows	Center Flows	Left Flows	Flow Units	Phosphate	Nitr	Conductivities (uS/cm)	Rain	Benthic Macros	Data Recorder(s)	Notes	
Sat Mar 12 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[null], 8=[10.0], 9=[10.0]}	NTU	{16=[1.2], 11=[null], 12=[null], 13=[null], 14=[null], 15=[1.0]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[10.0], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[9.4], 29=[null]}	{32=[null], 33=[null], 34=[7.25], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[105.5]}	Heavy		Tanvi and Emma		
Sat Mar 12 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[null], 7=[null], 8=[10.0], 9=[10.0]}	NTU	{16=[1.2], 11=[null], 12=[null], 13=[null], 14=[null], 15=[1.0]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[11.1], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[8.8], 29=[null]}	{32=[null], 33=[null], 34=[7.5], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[113.3]}	Heavy		Tanvi and Emma		
Sat Apr 23 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[14.4], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[12.8], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[null]}	{36=[9.0]}	{42=[71.0]}	{48=[578.0]}	{54=[431.0]}	rpm	null	null	{63=[205.0]}	Light		Sydney & Andy		
Sat Apr 23 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[15.5], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[10.0], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[null]}	{36=[7.5]}	{42=[523.0]}	{48=[871.0]}	{54=[258.0]}	rpm	null	null	{63=[273.0]}	Light		Sydney & Andy		
Sat Apr 23 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[15.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[12.4], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.75]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[199.5]}	Light		Eli & Fionna	Super sunny last week	
Sat Apr 23 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[14.4], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[12.6], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[202.9]}	Light		Eli & Fionna		
Sat Apr 23 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[14.0], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[13.0], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[207.7]}	Light		Rena & Najma	Stream is smaller then usual	
Sat Apr 23 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[15.0], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[12.0], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[248.0]}	Light		Rena & Najma		
Sat Apr 23 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.2], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[15.0], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[12.6], 28=[null], 29=[null]}	{32=[null], 33=[8.0], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[192.3]}	Trace		Tony & Hyun		
Sat Apr 23 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.2], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[14.4], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[12.1], 28=[null], 29=[null]}	{32=[null], 33=[8.0], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[204.0]}	Trace		Tony & Hyun		
Sat May 14 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[14.0], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[12.9], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[null]}	{36=[10.0]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[206.0]}	Trace/Intermittent		Hyun, Fionna, Tanvi		
Sat May 14 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[13.0], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[12.9], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[null]}	{36=[10.0]}	{42=[982.0]}	{48=[919.0]}	{54=[597.5]}	rpm	null	null	{63=[244.4]}	Trace/Intermittent		Hyun, Fionna, Tanvi		
Sat May 14 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[13.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[12.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[null]}	Light		Andy & Tony		
Sat May 14 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[244.4]}	Light		Andy & Tony		
Sat May 14 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[14.0], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[12.0], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[null]}	Trace		Sydney & Rena	Broken stream velocity measurement probe	
Sat May 14 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[13.0], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[11.0], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[null]}	Trace		Sydney & Rena		
Sat May 14 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.25], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[12.0], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[12.5], 28=[null], 29=[null]}	{32=[null], 33=[7.5], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[null]}	Trace		Jenna & Emma	No rain for a long time but it's raining right now, so much foliage, stream is very skinny and shallow	
Sat May 14 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.25], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[12.0], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[12.0], 28=[null], 29=[null]}	{32=[null], 33=[8.0], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	rpm	null	null	{63=[null]}	Trace		Jenna & Emma		
Tue Jun 28 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	null	{16=[null], 11=[null], 12=[null], 13=[null], 14=[null], 15=[null]}	null	{18=[17.0], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[16.0], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	Light		Ian	Broken stream velocity measurement probe	
Tue Jun 28 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[21.0], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[16.0], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[null]}	{36=[11.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	Light		Ian		
Tue Jun 28 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[19.0], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[16.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	None		Tony	Gentle stream flow	
Tue Jun 28 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[20.5], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[17.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	None		Tony		
Tue Jul 19 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[20.9], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[16.4], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[null]}	{36=[11.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[235.5]}	None		Fionna & Rachel	Water level low, too low to measure stream velocity	
Tue Jul 19 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[20.8], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[16.7], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[8.0], 31=[null]}	{36=[12.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[243.5]}	None		Fionna & Rachel		
Tue Jul 19 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[22.7], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[16.4], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.75]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[239.5]}	None		Eli & Ian	Too low to measure stream velocity	
Tue Jul 19 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[22.3], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[17.0], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[241.0]}	None		Eli & Ian		
Tue Jul 19 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[16.5], 27=[null], 28=[null], 29=[null]}	{32=[7.75], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[240.4]}	None		Hyun & Joseph		
Tue Jul 19 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[25.4], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[16.6], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[241.8]}	None		Hyun & Joseph		
Sat Oct 29 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[10.5], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[11.5], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[8.5], 31=[null]}	{36=[11.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[189.0]}	Moderate		Fionna & Linh	Saw salmon spawning!	
Sat Oct 29 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[12.0], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[11.0], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.5], 31=[null]}	{36=[13.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[191.0]}	Moderate		Fionna & Linh		
Sat Oct 29 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[11.6], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[11.1], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.75]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[175.0]}	Moderate		Mariah	***Drawing of salmon laying eggs..."I sell egg	
Sat Oct 29 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[13.8], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[12.2], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[8.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[174.0]}	Moderate		Mariah		
Sat Oct 29 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.06], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[10.5], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[11.2], 27=[null], 28=[null], 29=[null]}	{32=[8.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[134.8]}	Light		Anirudh, Hyun and Anay		
Sat Oct 29 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[0.98], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[14.0], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[11.4], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[125.7]}	Light		Anirudh, Hyun and Anay		
Sat Oct 29 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[0.97], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[11.0], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[11.0], 28=[null], 29=[null]}	{32=[null], 33=[7.0], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[125.0]}	Light		Jimmy, Tony, and Jessica	It's raining	
Sat Oct 29 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[null], 7=[10.0], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[1.2], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[12.0], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[11.0], 28=[null], 29=[null]}	{32=[null], 33=[7.0], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[126.5]}	Light		Jimmy, Tony, and Jessica		
Sat Oct 29 00:00:00 PDT 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[null], 7=[null], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[null], 15=[0.75]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[11.0], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[11.6], 29=[null]}	{32=[null], 33=[null], 34=[7.5], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[161.0]}	Moderate		Tanvi, Rena & Kent		
Sat Oct 29 00:00:00 PDT 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[null], 6=[null], 7=[null], 8=[10.0], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[null], 14=[null], 15=[1.2]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[13.8], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[12.2], 29=[null]}	{32=[null], 33=[null], 34=[7.5], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[167.0]}	Moderate		Tanvi, Rena & Kent		
Sat Nov 19 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.0], 31=[null]}	{36=[12.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[128.1]}	Trace		Andy, Kim and Linh	***see mathematical breakdown	
Sat Nov 19 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[10.0], 5=[null], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[1.2], 12=[null], 13=[null], 14=[null], 15=[null]}	m	{18=[11.0], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[10.0], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[7.0], 31=[null]}	{36=[13.0]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[null]}	Trace		Andy, Kim and Linh		
Sat Nov 19 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[10.8], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[9.45], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[134.6]}	Trace		Tanvi		
Sat Nov 19 00:00:00 PST 2016	2	47°33'4.16"N 122°9'51.67"W	null	{4=[null], 5=[10.0], 6=[null], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[1.2], 13=[null], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[null], 33=[null], 34=[null], 35=[null], 30=[null], 31=[7.5]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[135.5]}	Trace		Tanvi		
Sat Nov 19 00:00:00 PST 2016	1	47°33'7.16"N 122°9'54.26"W	null	{4=[null], 5=[null], 6=[10.0], 7=[null], 8=[null], 9=[null]}	NTU	{16=[null], 11=[null], 12=[null], 13=[1.2], 14=[null], 15=[null]}	m	{18=[null], 19=[null], 20=[null], 21=[null], 22=[null], 23=[null]}	{24=[null], 25=[null], 26=[null], 27=[null], 28=[null], 29=[null]}	{32=[7.5], 33=[null], 34=[null], 35=[null], 30=[null], 31=[null]}	{36=[null]}	{42=[null]}	{48=[null]}	{54=[null]}	null	null	null	{63=[140.4]}	Trace		Jessica, Eli, and Kent		
